Season,PlayerID,TID,team_abbreviation,player_id
2012,2765,1386,saint-josephs,Cj Aiken
2012,2769,1258,loyola-marymount,Cj Blackwell
2012,2771,1154,citadel,Cj Bray
2012,2778,1431,texas-el-paso,Cj Cooper
2012,2782,1393,syracuse,Cj Fair
2012,2788,1254,long-island-university,Cj Garner
2012,2789,1448,wake-forest,Cj Harris
2012,2800,1301,north-carolina-state,Cj Leslie
2012,2802,1250,lehigh,Cj Mccollum
2012,2804,1333,oregon-state,Cj Mitchell
2012,2822,1449,washington,Cj Wilcox
2012,2823,1301,north-carolina-state,Cj Williams
2012,2827,1436,vermont,Clancy Rugg
2012,2830,1370,seattle,Clarence Trent
2012,2832,1403,texas-tech,Clark Lammert
2012,2834,1152,chicago-state,Clarke Rosenberg
2012,2837,1115,arkansas-pine-bluff,Clay Johnson
2012,2840,1172,davidson,Clay Tormey
2012,2846,1136,bryant,Claybrin Mcmath
2012,2847,1216,hartford,Clayton Brothers
2012,2850,1453,green-bay,Clayton Heuer
2012,2858,1177,depaul,Cleveland Melvin
2012,2863,1186,eastern-washington,Cliff Colimon
2012,2865,1186,eastern-washington,Cliff Ederain
2012,2871,1400,texas,Clint Chapman
2012,2872,1172,davidson,Clint Mann
2012,2875,1388,saint-marys-ca,Clint Steindl
2012,2876,1224,howard,Clinton Cuffee
2012,2892,1424,nevada-las-vegas,Cody Doolin
2012,2893,1387,saint-louis,Cody Ellis
2012,2900,1355,south-dakota-state,Cody Larson
2012,2901,1198,florida-international,Cody Mann
2012,2918,1460,wright-state,Cole Darling
2012,2919,1362,san-francisco,Cole Dickerson
2012,2941,1334,pacific,Colin Beatty
2012,2944,1186,eastern-washington,Colin Chiverton
2012,2947,1415,california-riverside,Colin Gruber
2012,2951,1137,bucknell,Colin Klebon
2012,2953,1193,fairfield,Colin Nickerson
2012,2966,1164,coppin-state,Collin Johnson
2012,2977,1414,california-irvine,Collin Woods
2012,2979,1102,air-force,Colt Barnhill
2012,2980,1191,evansville,Colt Ryan
2012,2990,1395,texas-christian,Connell Crossland
2012,2994,1242,kansas,Conner Teahan
2012,3005,1349,rice,Connor Frizzelle
2012,3009,1225,idaho,Connor Hill
2012,3017,1359,samford,Connor Miller
2012,3021,1208,georgia,Connor Nolte
2012,3022,1294,northern-colorado,Connor Osborne
2012,3032,1350,richmond,Conor Smith
2012,3038,1290,mississippi-valley-state,Cor J Cox
2012,3040,1216,hartford,Corban Wroe
2012,3043,1217,harvard,Corbin Miller
2012,3044,1337,pepperdine,Corbin Moore
2012,3045,1256,louisiana-tech,Cordarius Johnson
2012,3057,1283,missouri-state,Corey Copeland
2012,3061,1206,george-mason,Corey Edwards
2012,3068,1362,san-francisco,Corey Hilliard
2012,3069,1253,long-beach-state,Corey Jackson
2012,3072,1219,high-point,Corey Law
2012,3073,1421,north-carolina-asheville,Corey Littlejohn
2012,3075,1136,bryant,Corey Maynard
2012,3078,1276,michigan,Corey Person
2012,3080,1138,buffalo,Corey Raley Ross
2012,3085,1250,lehigh,Corey Schaefer
2012,3090,1188,southern-illinois-edwardsville,Corey Wickware
2012,3091,1369,southeast-missouri-state,Corey Wilford
2012,3097,1448,wake-forest,Coron Williams
2012,3106,1187,east-carolina,Corvonn Gaines
2012,3114,1124,baylor,Cory Jefferson
2012,3117,1162,columbia,Cory Osetkowski
2012,3118,1179,drake,Cory Parker
2012,3120,1154,citadel,Cosmo Morabbi
2012,3130,1114,arkansas-little-rock,Courtney Jackson
2012,3140,1140,brigham-young,Craig Cusick
2012,3145,1423,north-carolina-wilmington,Craig Ponder
2012,3148,1132,bowling-green-state,Craig Sealey
2012,3151,1395,texas-christian,Craig Williams
2012,3152,1374,southern-methodist,Crandall Head
2012,3164,1233,iona,Curtis Dennis
2012,3179,1224,howard,Dadrian Collins
2012,3185,1267,marshall,Dago Pena
2012,3188,1435,vanderbilt,Dai Jon Parker
2012,3229,1375,south-alabama,Dallas Jones
2012,3236,1392,stony-brook,Dallis Joyner
2012,3244,1414,california-irvine,Daman Starring
2012,3251,1155,clemson,Damarcus Harrison
2012,3257,1252,lipscomb,Damarius Smith
2012,3261,1331,oral-roberts,Damen Bell Holter
2012,3266,1464,youngstown-state,Damian Eargle
2012,3268,1451,weber-state,Damian Lillard
2012,3272,1376,south-carolina,Damien Leonard
2012,3275,1267,marshall,Damier Pitts
2012,3277,1257,louisville,Damion Lee
2012,3288,1381,southern-utah,Damon Heuir
2012,3299,1163,connecticut,Dan Guest
2012,3301,1291,mount-st-marys,Dan Kenny
2012,3304,1408,tulane,Dan Monckton
2012,3309,1248,lafayette,Dan Trist
2012,3314,1197,florida-am,Dandre Bullard
2012,3318,1114,arkansas-little-rock,Dandre Williams
2012,3322,1353,rutgers,Dane Miller
2012,3326,1404,tennessee-martin,Dane Smith
2012,3328,1385,st-johns-ny,Dangelo Harrison
2012,3336,1213,grand-canyon,Daniel Alexander
2012,3339,1227,illinois-chicago,Daniel Barnes
2012,3342,1115,arkansas-pine-bluff,Daniel Broughton
2012,3343,1136,bryant,Daniel Calandrillo
2012,3353,1110,american,Daniel Fisher
2012,3366,1333,oregon-state,Daniel Jones
2012,3373,1347,radford,Daniel Mitchell
2012,3374,1231,indiana,Daniel Moore
2012,3375,1308,new-mexico-state,Daniel Mullings
2012,3376,1110,american,Daniel Munoz
2012,3391,1453,green-bay,Daniel Turner
2012,3398,1429,utah-state,Danny Berger
2012,3399,1392,stony-brook,Danny Carter
2012,3400,1319,northern-arizona,Danny Cheek
2012,3404,1382,st-bonaventure,Danny Farrell
2012,3411,1157,coastal-carolina,Danny Nieman
2012,3425,1300,north-carolina-central,Dante Holmes
2012,3430,1338,pittsburgh,Dante Taylor
2012,3433,1324,oakland,Dante Williams
2012,3435,1311,nicholls-state,Dantrell Thomas
2012,3443,1411,texas-southern,Daquan Joyner
2012,3457,1360,san-diego,Darian Norris
2012,3458,1222,houston,Darian Thibodeaux
2012,3459,1350,richmond,Darien Brothers
2012,3462,1346,quinnipiac,Darien Johnson
2012,3469,1451,weber-state,Darin Mahoney
2012,3473,1117,arkansas-state,Darion Griswold
2012,3474,1240,jacksonville-state,Darion Rackley
2012,3476,1229,illinois-state,Darious Clark
2012,3478,1273,mercer,Darious Moten
2012,3488,1110,american,Darius Gardner
2012,3490,1358,sam-houston-state,Darius Gatson
2012,3498,1266,marquette,Darius Johnson Odom
2012,3505,1246,kentucky,Darius Miller
2012,3514,1146,central-arkansas,Darius Singleton
2012,3516,1433,virginia-commonwealth,Darius Theus
2012,3525,1379,southern-mississippi,Darnell Dodson
2012,3529,1449,washington,Darnell Gant
2012,3531,1418,louisiana-lafayette,Darnell Jackson
2012,3536,1368,southeastern-louisiana,Daron Populist
2012,3537,1407,troy,Daronte Clark
2012,3543,1185,eastern-michigan,Darrell Lampley
2012,3547,1144,campbell,Darren White
2012,3558,1214,hampton,Darrion Pellum
2012,3562,1350,richmond,Darrius Garrett
2012,3564,1187,east-carolina,Darrius Morrow
2012,3566,1437,villanova,Darrun Hilliard
2012,3568,1452,west-virginia,Darryl Bryant
2012,3577,1131,boston-university,Darryl Partin
2012,3582,1418,louisiana-lafayette,Darshawn Mcclellan
2012,3588,1386,saint-josephs,Daryus Quarles
2012,3589,1401,texas-am,Dash Harris
2012,3597,1185,eastern-michigan,Dashonte Riley
2012,3601,1156,cleveland-state,Daundray Brown
2012,3603,1266,marquette,Davante Gardner
2012,3607,1138,buffalo,Dave Barnett
2012,3608,1392,stony-brook,Dave Coley
2012,3609,1221,holy-cross,Dave Dudzinski
2012,3614,1321,northwestern,Dave Sobolewski
2012,3624,1352,robert-morris,David Appolon
2012,3630,1188,southern-illinois-edwardsville,David Boarden
2012,3633,1205,gardner-webb,David Brown
2012,3634,1444,western-michigan,David Brown
2012,3635,1202,furman,David Brown
2012,3639,1339,portland,David Carr
2012,3640,1434,valparaiso,David Chadwick
2012,3644,1212,grambling,David Copeland
2012,3651,1314,north-carolina,David Dupont
2012,3657,1142,cal-poly,David Hanson
2012,3661,1220,hofstra,David Imes
2012,3666,1316,north-florida,David Jeune
2012,3676,1455,wichita-state,David Kyles
2012,3680,1401,texas-am,David Loubeau
2012,3686,1251,liberty,David Minaya
2012,3697,1272,memphis,David Pellom
2012,3698,1418,louisiana-lafayette,David Perez
2012,3700,1304,nebraska,David Rivers
2012,3702,1255,longwood,David Robinson
2012,3705,1171,dartmouth,David Rufful
2012,3707,1145,canisius,David Santiago
2012,3713,1211,gonzaga,David Stockton
2012,3727,1417,ucla,David Wear
2012,3728,1422,north-carolina-greensboro,David Williams
2012,3730,1321,northwestern,Davide Curletti
2012,3753,1169,cal-state-northridge,Davon Potts
2012,3757,1373,siena,Davonte Beard
2012,3761,1450,washington-state,Davonte Lacy
2012,3774,1114,arkansas-little-rock,Daylon Guy
2012,3775,1415,california-riverside,Daymond Cowlah
2012,3799,1163,connecticut,Deandre Daniels
2012,3808,1375,south-alabama,Deandre Hersey
2012,3811,1235,iowa-state,Deandre Kane
2012,3813,1278,minnesota,Deandre Mathieu
2012,3825,1411,texas-southern,Deangelo Scott
2012,3826,1148,central-connecticut-state,Deangelo Speech
2012,3839,1264,manhattan,Decarlos Anderson
2012,3847,1280,mississippi-state,Dee Bost
2012,3848,1132,bowling-green-state,Dee Brown
2012,3849,1462,xavier,Dee Davis
2012,3850,1221,holy-cross,Dee Goens
2012,3855,1362,san-francisco,Deend Parker
2012,3864,1130,boston-college,Deirunas Visockas
2012,3866,1199,florida-state,Deividas Dulkys
2012,3870,1226,idaho-state,Dejan Kostur
2012,3878,1198,florida-international,Dejuan Wright
2012,3884,1244,kennesaw-state,Delbert Love
2012,3890,1102,air-force,Delovell Earls
2012,3895,1239,jacksonville,Delwan Graham
2012,3899,1358,sam-houston-state,Demarcus Gatlin
2012,3900,1296,northern-illinois,Demarcus Grady
2012,3908,1150,charlotte,Demario Mayfield
2012,3915,1105,alabama-am,Demarquelle Tabb
2012,3918,1212,grambling,Demetri Wheeler
2012,3920,1455,wichita-state,Demetric Williams
2012,3921,1322,northwestern-state,Demetrice Jacobs
2012,3923,1115,arkansas-pine-bluff,Demetrious Smith
2012,3926,1454,milwaukee,Demetrius Harris
2012,3932,1149,charleston-southern,Demetrius Pollard
2012,3934,1103,akron,Demetrius Treadwell
2012,3936,1213,grand-canyon,Demetrius Walker
2012,3937,1444,western-michigan,Demetrius Ward
2012,3940,1382,st-bonaventure,Demitrius Conger
2012,3941,1172,davidson,Demon Brooks
2012,3961,1130,boston-college,Dennis Clifford
2012,3962,1391,stetson,Dennis Diaz
2012,3965,1360,san-diego,Dennis Kramer
2012,3967,1198,florida-international,Dennis Mavin
2012,3968,1399,tennessee-tech,Dennis Ogbe
2012,3970,1267,marshall,Dennis Tinnon
2012,3973,1220,hofstra,Denton Koon
2012,3974,1191,evansville,Denver Holmes
2012,3975,1259,loyola-md,Denzel Brito
2012,3982,1365,santa-clara,Denzel Johnson
2012,3993,1284,monmouth,Deon Jones
2012,3995,1320,northern-iowa,Deon Mitchell
2012,4005,1252,lipscomb,Deonte Alexander
2012,4007,1305,nevada,Deonte Burton
2012,4014,1274,miami-fl,Dequan Jones
2012,4022,1210,georgia-tech,Derek Craig
2012,4024,1231,indiana,Derek Elston
2012,4028,1245,kent-state,Derek Jackson
2012,4030,1193,fairfield,Derek Needham
2012,4036,1285,montana,Derek Selvig
2012,4039,1185,eastern-michigan,Derek Thompson
2012,4043,1225,idaho,Deremy Geiger
2012,4048,1198,florida-international,Deric Hill
2012,4049,1366,savannah-state,Deric Rudolph
2012,4050,1380,southern,Derick Beltran
2012,4051,1414,california-irvine,Derick Flowers
2012,4059,1422,north-carolina-greensboro,Derrell Armstrong
2012,4066,1260,loyola-il,Derrick Boone
2012,4074,1371,seton-hall,Derrick Gordon
2012,4076,1154,citadel,Derrick Henry
2012,4078,1129,boise-state,Derrick Marks
2012,4079,1182,duquesne,Derrick Martin
2012,4082,1339,portland,Derrick Rodgers
2012,4086,1350,richmond,Derrick Williams
2012,4087,1266,marquette,Derrick Wilson
2012,4093,1150,charlotte,Derrio Green
2012,4094,1461,wyoming,Derrious Gilmore
2012,4095,1115,arkansas-pine-bluff,Derrius Nelson
2012,4106,1270,mcneese-state,Desharick Guidry
2012,4110,1326,ohio-state,Deshaun Thomas
2012,4122,1330,old-dominion,Deshawn Painter
2012,4123,1368,southeastern-louisiana,Deshawn Patterson
2012,4126,1460,wright-state,Deshon Minnis
2012,4137,1372,stephen-f-austin,Desmond Haymon
2012,4144,1388,saint-marys-ca,Desmond Simmons
2012,4145,1193,fairfield,Desmond Wade
2012,4157,1190,east-tennessee-state,Deuce Bello
2012,4168,1219,high-point,Devante Wallace
2012,4185,1404,tennessee-martin,Deville Smith
2012,4187,1155,clemson,Devin Booker
2012,4190,1221,holy-cross,Devin Brown
2012,4195,1165,cornell,Devin Cherry
2012,4197,1396,temple,Devin Coleman
2012,4210,1354,south-carolina-state,Devin Joint
2012,4214,1359,samford,Devin Mcneil
2012,4218,1173,dayton,Devin Oliver
2012,4221,1265,marist,Devin Price
2012,4239,1332,oregon,Devoe Joseph
2012,4242,1287,morehead-state,Devon Atkinson
2012,4259,1249,lamar,Devon Lamb
2012,4260,1200,fordham,Devon Mcmillan
2012,4261,1241,james-madison,Devon Moore
2012,4265,1174,delaware,Devon Saddler
2012,4276,1395,texas-christian,Devonta Abron
2012,4279,1209,georgia-state,Devonta White
2012,4285,1154,citadel,Devontae Wright
2012,4292,1169,cal-state-northridge,Devonte Elliott
2012,4305,1146,central-arkansas,Dewan Clayborn
2012,4307,1223,houston-baptist,Dewayne Bowden
2012,4309,1425,southern-california,Dewayne Dedmon
2012,4310,1288,morgan-state,Dewayne Jackson
2012,4314,1411,texas-southern,Dexter Ellington
2012,4318,1450,washington-state,Dexter Kernich Drew
2012,4320,1157,coastal-carolina,Dexter Moore
2012,4321,1314,north-carolina,Dexter Strickland
2012,4323,1406,towson,Deyon Cook
2012,4326,1268,maryland,Dezmine Wells
2012,4334,1105,alabama-am,Diamon Alexander
2012,4335,1356,southern-illinois,Diamond Taylor
2012,4350,1441,western-carolina,Dillon Dunford
2012,4353,1428,utah,Dilon Farr
2012,4358,1130,boston-college,Dimitri Batten
2012,4368,1153,cincinnati,Dion Dixon
2012,4369,1220,hofstra,Dion Nesmith
2012,4371,1393,syracuse,Dion Waiters
2012,4372,1240,jacksonville-state,Dion Waiters
2012,4380,1375,south-alabama,Dionte Ferguson
2012,4386,1402,texas-state,Dj Brown
2012,4389,1345,purdue,Dj Byrd
2012,4392,1464,youngstown-state,Dj Cole
2012,4393,1325,ohio,Dj Cooper
2012,4410,1131,boston-university,Dj Irving
2012,4420,1308,new-mexico-state,Dj Lewis
2012,4433,1247,la-salle,Dj Peterson
2012,4435,1228,illinois,Dj Richardson
2012,4438,1168,cal-state-fullerton,Dj Seeley
2012,4440,1272,memphis,Dj Stephens
2012,4450,1152,chicago-state,Djari Nelson
2012,4464,1184,eastern-kentucky,Dmitri Riggs
2012,4469,1135,brown,Dockery Walker
2012,4472,1131,boston-university,Dom Morris
2012,4480,1437,villanova,Dominic Cheek
2012,4481,1202,furman,Dominic Early
2012,4489,1165,cornell,Dominick Scelfo
2012,4492,1405,toledo,Dominique Buckley
2012,4495,1414,california-irvine,Dominique Dunning
2012,4497,1198,florida-international,Dominique Ferguson
2012,4500,1384,saint-francis-pa,Dominique Major
2012,4502,1182,duquesne,Dominique Mckoy
2012,4504,1331,oral-roberts,Dominique Morrison
2012,4505,1362,san-francisco,Dominique Oconnor
2012,4508,1452,west-virginia,Dominique Rutledge
2012,4511,1300,north-carolina-central,Dominique Sutton
2012,4514,1442,western-illinois,Don Mcavoy
2012,4518,1167,cal-state-bakersfield,Donald Johnson
2012,4522,1178,detroit-mercy,Donavan Foster
2012,4531,1249,lamar,Donley Minor
2012,4532,1274,miami-fl,Donnavan Kirk
2012,4542,1237,iupui,Donovan Gibbs
2012,4548,1264,manhattan,Donovan Kates
2012,4557,1418,louisiana-lafayette,Donovan Williams
2012,4564,1205,gardner-webb,Donta Harper
2012,4567,1270,mcneese-state,Dontae Cannon
2012,4576,1151,chattanooga,Dontay Hampton
2012,4582,1330,old-dominion,Donte Hill
2012,4585,1423,north-carolina-wilmington,Donte Morales
2012,4586,1293,murray-state,Donte Poole
2012,4601,1298,navy,Donya Jackson
2012,4603,1439,virginia-tech,Dorenzo Hudson
2012,4605,1340,portland-state,Dorian Cason
2012,4607,1196,florida,Dorian Finney Smith
2012,4608,1161,colorado-state,Dorian Green
2012,4611,1227,illinois-chicago,Dorian Tyler
2012,4612,1246,kentucky,Doron Lamb
2012,4614,1265,marist,Dorvell Carter
2012,4616,1178,detroit-mercy,Doug Anderson
2012,4617,1315,north-dakota,Doug Archer
2012,4619,1438,virginia,Doug Browman
2012,4621,1343,princeton,Doug Davis
2012,4623,1456,william-mary,Doug Howard
2012,4624,1166,creighton,Doug Mcdermott
2012,4640,1142,cal-poly,Drake Uu
2012,4644,1277,michigan-state,Draymond Green
2012,4645,1151,chattanooga,Drazen Zlovaric
2012,4646,1383,st-francis-ny,Dre Calloway
2012,4659,1440,virginia-military-institute,Drew Absher
2012,4670,1321,northwestern,Drew Crawford
2012,4671,1459,wofford,Drew Crowell
2012,4675,1307,new-mexico,Drew Gordon
2012,4677,1125,belmont,Drew Hanlen
2012,4678,1287,morehead-state,Drew Kelly
2012,4681,1295,north-dakota-state,Drew Lundberg
2012,4684,1422,north-carolina-greensboro,Drew Parker
2012,4688,1189,elon,Drew Spradlin
2012,4693,1324,oakland,Drew Valentine
2012,4694,1258,loyola-marymount,Drew Viney
2012,4695,1129,boise-state,Drew Wiley
2012,4697,1125,belmont,Drew Windler
2012,4713,1458,wisconsin,Duje Dukan
2012,4723,1238,jackson-state,Dundrecous Massey
2012,4727,1274,miami-fl,Durand Scott
2012,4728,1255,longwood,Durann Neil
2012,4730,1319,northern-arizona,Durrell Norman
2012,4737,1464,youngstown-state,Dushawn Brooks
2012,4738,1111,appalachian-state,Dustin Clarke
2012,4739,1282,missouri-kansas-city,Dustin Dibble
2012,4740,1315,north-dakota,Dustin Hobaugh
2012,4744,1208,georgia,Dustin Ware
2012,4749,1353,rutgers,Dvon Campbell
2012,4754,1220,hofstra,Dwan Mcmillan
2012,4762,1387,saint-louis,Dwayne Evans
2012,4764,1232,indiana-state,Dwayne Lathan
2012,4770,1203,george-washington,Dwayne Smith
2012,4775,1397,tennessee,Dwight Miller
2012,4777,1390,stanford,Dwight Powell
2012,4779,1294,northern-colorado,Dwight Smith
2012,4780,1143,california,Dwight Tarwater
2012,4799,1332,oregon,Dylan Ennis
2012,4802,1170,sacramento-state,Dylan Garrity
2012,4805,1295,north-dakota-state,Dylan Hale
2012,4816,1142,cal-poly,Dylan Royer
2012,4817,1423,north-carolina-wilmington,Dylan Sherwood
2012,4821,1304,nebraska,Dylan Talley
2012,4825,1259,loyola-md,Dylon Cormier
2012,4829,1133,bradley,Dyricus Simms Edwards
2012,4833,1434,valparaiso,E Victor Nickerson
2012,4834,1384,saint-francis-pa,Earl Brown
2012,4835,1410,texas-pan-american,Earl Jefferson
2012,4838,1247,la-salle,Earl Pettis
2012,4847,1300,north-carolina-central,Ebuka Anyaorah
2012,4856,1195,florida-gulf-coast,Ed Rolax
2012,4858,1284,monmouth,Ed Waite
2012,4864,1105,alabama-am,Eddie Hardy
2012,4866,1261,louisiana-state,Eddie Ludwig
2012,4867,1413,california-davis,Eddie Miller
2012,4868,1351,rider,Eddie Mitchell
2012,4869,1195,florida-gulf-coast,Eddie Murray
2012,4870,1130,boston-college,Eddie Odio
2012,4872,1402,texas-state,Eddie Rios
2012,4882,1253,long-beach-state,Edis Dervisevic
2012,4891,1293,murray-state,Edward Daniel
2012,4897,1117,arkansas-state,Edward Townsel
2012,4898,1371,seton-hall,Edwin Fuquan
2012,4900,1177,depaul,Edwind Mcghee
2012,4910,1388,saint-marys-ca,Eividas Petrulis
2012,4917,1429,utah-state,Ej Farris
2012,4921,1332,oregon,Ej Singler
2012,4925,1418,louisiana-lafayette,Elfrid Payton
2012,4926,1368,southeastern-louisiana,Elgin Bailey
2012,4928,1422,north-carolina-greensboro,Elhanan Bone
2012,4932,1130,boston-college,Eli Carter
2012,4945,1211,gonzaga,Elias Harris
2012,4972,1242,kansas,Elijah Johnson
2012,5001,1278,minnesota,Eliott Eliason
2012,5003,1257,louisville,Elisha Justice
2012,5005,1119,army,Ella Ellis
2012,5008,1415,california-riverside,Elliott Berry
2012,5009,1139,butler,Elliott Kampen
2012,5010,1294,northern-colorado,Elliott Lloyd
2012,5017,1246,kentucky,Eloy Vargas
2012,5019,1401,texas-am,Elston Turner
2012,5030,1300,north-carolina-central,Emanuel Chapman
2012,5035,1370,seattle,Emerson Murray
2012,5037,1407,troy,Emil Jones
2012,5039,1283,missouri-state,Emmanuel Addo
2012,5067,1264,manhattan,Emmy Andujar
2012,5077,1323,notre-dame,Eric Atkins
2012,5082,1295,north-dakota-state,Eric Carlson
2012,5093,1182,duquesne,Eric Evans
2012,5095,1204,georgia-southern,Eric Ferguson
2012,5096,1245,kent-state,Eric Gaines
2012,5101,1144,campbell,Eric Griffin
2012,5112,1114,arkansas-little-rock,Eric Lawton
2012,5115,1234,iowa,Eric May
2012,5116,1392,stony-brook,Eric Mcalister
2012,5117,1211,gonzaga,Eric Mcclellan
2012,5124,1333,oregon-state,Eric Moreland
2012,5125,1382,st-bonaventure,Eric Mosley
2012,5126,1286,montana-state,Eric Norman
2012,5128,1221,holy-cross,Eric Obeysekere
2012,5137,1157,coastal-carolina,Eric Smith 
2012,5139,1425,southern-california,Eric Strangis
